 rho spower powden powden_e                            powden_i powden_cl
  0.2771E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2831E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2891E+00  0.7287E+08  0.7287E+08  0.4208E-45  0.0000E+00  0.7287E+08
  0.2950E+00  0.4006E+09  0.4006E+09  0.2873E-26  0.0000E+00  0.4006E+09
  0.3010E+00  0.1216E+10  0.1216E+10  0.2742E-05  0.0000E+00  0.1216E+10
  0.3069E+00  0.3330E+10  0.3330E+10  0.6245E+08  0.0000E+00  0.3267E+10
  0.3129E+00  0.4718E+11  0.4718E+11  0.3858E+11  0.0000E+00  0.8602E+10
  0.3189E+00  0.4634E+12  0.4634E+12  0.4189E+12  0.0000E+00  0.4445E+11
  0.3248E+00  0.2959E+12  0.2959E+12  0.1876E+12  0.0000E+00  0.1083E+12
  0.3308E+00  0.4484E+12  0.4484E+12  0.9267E+09  0.0000E+00  0.1458E+12
  0.3367E+00  0.4646E+12  0.4646E+12  0.1601E+06  0.0000E+00  0.4646E+12
  0.3427E+00  0.3722E+12  0.3722E+12  0.1034E+12  0.0000E+00  0.2688E+12
  0.3487E+00  0.8734E+12  0.8734E+12  0.6477E+12  0.0000E+00  0.2257E+12
  0.3546E+00  0.2120E+12  0.2120E+12  0.8372E+07  0.0000E+00  0.2120E+12
  0.3606E+00  0.2386E+12  0.2386E+12  0.1402E+11  0.0000E+00  0.2246E+12
  0.3665E+00  0.7546E+12  0.7546E+12  0.4029E+12  0.0000E+00  0.3517E+12
  0.3725E+00  0.7162E+12  0.7162E+12  0.5505E+12  0.0000E+00  0.1657E+12
  0.3785E+00  0.3448E+11  0.3448E+11  0.3198E+11  0.0000E+00  0.2500E+10
  0.3844E+00  0.5588E+09  0.5588E+09  0.1677E-11  0.0000E+00  0.5588E+09
  0.3904E+00  0.4106E+09  0.4106E+09  0.4986E-12  0.0000E+00  0.4106E+09
  0.3963E+00  0.3042E+09  0.3042E+09  0.1444E-12  0.0000E+00  0.3042E+09
  0.4023E+00  0.2264E+09  0.2264E+09  0.1807E-10  0.0000E+00  0.2264E+09
  0.4083E+00  0.1687E+09  0.1687E+09  0.6694E-08  0.0000E+00  0.1687E+09
  0.4142E+00  0.1260E+09  0.1260E+09  0.9407E-06  0.0000E+00  0.1260E+09
  0.4202E+00  0.9387E+08  0.9387E+08  0.4851E-04  0.0000E+00  0.9387E+08
  0.4261E+00  0.6911E+08  0.6911E+08  0.8477E-03  0.0000E+00  0.6911E+08
  0.4321E+00  0.5091E+08  0.5091E+08  0.4225E-02  0.0000E+00  0.5091E+08
  0.4381E+00  0.3918E+08  0.3918E+08  0.3626E-02  0.0000E+00  0.3918E+08
  0.4440E+00  0.3375E+08  0.3375E+08  0.1142E-01  0.0000E+00  0.3375E+08
  0.4500E+00  0.3310E+08  0.3310E+08  0.6018E-02  0.0000E+00  0.3310E+08
  0.4559E+00  0.3483E+08  0.3483E+08  0.4443E-03  0.0000E+00  0.3483E+08
  0.4619E+00  0.3654E+08  0.3654E+08  0.7896E-05  0.0000E+00  0.3654E+08
  0.4679E+00  0.3699E+08  0.3699E+08  0.3373E-06  0.0000E+00  0.3699E+08
  0.4738E+00  0.3660E+08  0.3660E+08  0.1580E-08  0.0000E+00  0.3660E+08
  0.4798E+00  0.3599E+08  0.3599E+08  0.1402E-11  0.0000E+00  0.3599E+08
  0.4857E+00  0.3567E+08  0.3567E+08  0.3250E-15  0.0000E+00  0.3567E+08
  0.4917E+00  0.3564E+08  0.3564E+08  0.2720E-19  0.0000E+00  0.3564E+08
  0.4977E+00  0.3573E+08  0.3573E+08  0.5368E-24  0.0000E+00  0.3573E+08
  0.5036E+00  0.3579E+08  0.3579E+08  0.1953E-29  0.0000E+00  0.3579E+08
  0.5096E+00  0.3576E+08  0.3576E+08  0.1176E-34  0.0000E+00  0.3576E+08
  0.5156E+00  0.3569E+08  0.3569E+08  0.1165E-36  0.0000E+00  0.3569E+08
  0.5215E+00  0.3562E+08  0.3562E+08  0.9497E-39  0.0000E+00  0.3562E+08
  0.5275E+00  0.3557E+08  0.3557E+08  0.5781E-41  0.0000E+00  0.3557E+08
  0.5334E+00  0.3554E+08  0.3554E+08  0.2581E-43  0.0000E+00  0.3554E+08
  0.5394E+00  0.3552E+08  0.3552E+08  0.8277E-46  0.0000E+00  0.3552E+08
  0.5454E+00  0.3550E+08  0.3550E+08  0.1864E-48  0.0000E+00  0.3550E+08
  0.5513E+00  0.3548E+08  0.3548E+08  0.2876E-51  0.0000E+00  0.3548E+08
  0.5573E+00  0.3545E+08  0.3545E+08  0.2947E-54  0.0000E+00  0.3545E+08
  0.5632E+00  0.3543E+08  0.3543E+08  0.2119E-57  0.0000E+00  0.3543E+08
  0.5692E+00  0.3541E+08  0.3541E+08  0.1008E-60  0.0000E+00  0.3541E+08
  0.5752E+00  0.3539E+08  0.3539E+08  0.3026E-64  0.0000E+00  0.3539E+08
  0.5811E+00  0.3537E+08  0.3537E+08  0.5576E-68  0.0000E+00  0.3537E+08
  0.5871E+00  0.3536E+08  0.3536E+08  0.6104E-72  0.0000E+00  0.3536E+08
  0.5930E+00  0.3535E+08  0.3535E+08  0.3840E-76  0.0000E+00  0.3535E+08
  0.5990E+00  0.3512E+08  0.3512E+08  0.1340E-80  0.0000E+00  0.3512E+08
  0.6050E+00  0.3241E+08  0.3241E+08  0.2487E-85  0.0000E+00  0.3241E+08
  0.6109E+00  0.2889E+08  0.2889E+08  0.2357E-90  0.0000E+00  0.2889E+08
  0.6169E+00  0.2539E+08  0.2539E+08  0.1085E-95  0.0000E+00  0.2539E+08
  0.6228E+00  0.2355E+08  0.2355E+08  0.2307-101  0.0000E+00  0.2355E+08
  0.6288E+00  0.2353E+08  0.2353E+08  0.2138-107  0.0000E+00  0.2353E+08
  0.6348E+00  0.2353E+08  0.2353E+08  0.8086-114  0.0000E+00  0.2353E+08
  0.6407E+00  0.2353E+08  0.2353E+08  0.1156-120  0.0000E+00  0.2353E+08
  0.6467E+00  0.2353E+08  0.2353E+08  0.5671-128  0.0000E+00  0.2353E+08
  0.6526E+00  0.2353E+08  0.2353E+08  0.8307-136  0.0000E+00  0.2353E+08
  0.6586E+00  0.2353E+08  0.2353E+08  0.2645-144  0.0000E+00  0.2353E+08
  0.6646E+00  0.2353E+08  0.2353E+08  0.3371-153  0.0000E+00  0.2353E+08
  0.6705E+00  0.2353E+08  0.2353E+08  0.1356-162  0.0000E+00  0.2353E+08
  0.6765E+00  0.2353E+08  0.2353E+08  0.1240-172  0.0000E+00  0.2353E+08
  0.6824E+00  0.2354E+08  0.2354E+08  0.2267-183  0.0000E+00  0.2354E+08
  0.6884E+00  0.2354E+08  0.2354E+08  0.7190-195  0.0000E+00  0.2354E+08
  0.6944E+00  0.2355E+08  0.2355E+08  0.3368-207  0.0000E+00  0.2355E+08
  0.7003E+00  0.2355E+08  0.2355E+08  0.1943-220  0.0000E+00  0.2355E+08
  0.7063E+00  0.2356E+08  0.2356E+08  0.1124-234  0.0000E+00  0.2356E+08
  0.7122E+00  0.2356E+08  0.2356E+08  0.5145-250  0.0000E+00  0.2356E+08
  0.7182E+00  0.2357E+08  0.2357E+08  0.1422-266  0.0000E+00  0.2357E+08
  0.7242E+00  0.2358E+08  0.2358E+08  0.1730-284  0.0000E+00  0.2358E+08
  0.7301E+00  0.2358E+08  0.2358E+08  0.6415-304  0.0000E+00  0.2358E+08
  0.7361E+00  0.2359E+08  0.2359E+08  0.0000E+00  0.0000E+00  0.2359E+08
  0.7420E+00  0.2360E+08  0.2360E+08  0.0000E+00  0.0000E+00  0.2360E+08
  0.7480E+00  0.2361E+08  0.2361E+08  0.0000E+00  0.0000E+00  0.2361E+08
  0.7540E+00  0.2362E+08  0.2362E+08  0.0000E+00  0.0000E+00  0.2362E+08
  0.7599E+00  0.2363E+08  0.2363E+08  0.0000E+00  0.0000E+00  0.2363E+08
  0.7659E+00  0.2364E+08  0.2364E+08  0.0000E+00  0.0000E+00  0.2364E+08
  0.7718E+00  0.2365E+08  0.2365E+08  0.0000E+00  0.0000E+00  0.2365E+08
  0.7778E+00  0.2366E+08  0.2366E+08  0.0000E+00  0.0000E+00  0.2366E+08
  0.7838E+00  0.2367E+08  0.2367E+08  0.0000E+00  0.0000E+00  0.2367E+08
  0.7897E+00  0.2368E+08  0.2368E+08  0.0000E+00  0.0000E+00  0.2368E+08
  0.7957E+00  0.2369E+08  0.2369E+08  0.0000E+00  0.0000E+00  0.2369E+08
  0.8016E+00  0.2371E+08  0.2371E+08  0.0000E+00  0.0000E+00  0.2371E+08
  0.8076E+00  0.2372E+08  0.2372E+08  0.0000E+00  0.0000E+00  0.2372E+08
  0.8136E+00  0.2373E+08  0.2373E+08  0.0000E+00  0.0000E+00  0.2373E+08
  0.8195E+00  0.2375E+08  0.2375E+08  0.0000E+00  0.0000E+00  0.2375E+08
  0.8255E+00  0.2376E+08  0.2376E+08  0.0000E+00  0.0000E+00  0.2376E+08
  0.8314E+00  0.2378E+08  0.2378E+08  0.0000E+00  0.0000E+00  0.2378E+08
  0.8374E+00  0.2379E+08  0.2379E+08  0.0000E+00  0.0000E+00  0.2379E+08
  0.8434E+00  0.2381E+08  0.2381E+08  0.0000E+00  0.0000E+00  0.2381E+08
  0.8493E+00  0.2382E+08  0.2382E+08  0.0000E+00  0.0000E+00  0.2382E+08
  0.8553E+00  0.2384E+08  0.2384E+08  0.0000E+00  0.0000E+00  0.2384E+08
  0.8612E+00  0.2385E+08  0.2385E+08  0.0000E+00  0.0000E+00  0.2385E+08
  0.8672E+00  0.2387E+08  0.2387E+08  0.0000E+00  0.0000E+00  0.2387E+08
  0.8732E+00  0.2389E+08  0.2389E+08  0.0000E+00  0.0000E+00  0.2389E+08
  0.8791E+00  0.2391E+08  0.2391E+08  0.0000E+00  0.0000E+00  0.2391E+08
  0.8851E+00  0.2392E+08  0.2392E+08  0.0000E+00  0.0000E+00  0.2392E+08
  0.8910E+00  0.2394E+08  0.2394E+08  0.0000E+00  0.0000E+00  0.2394E+08
  0.8970E+00  0.2396E+08  0.2396E+08  0.0000E+00  0.0000E+00  0.2396E+08
  0.9030E+00  0.2398E+08  0.2398E+08  0.1200-300  0.0000E+00  0.2398E+08
  0.9089E+00  0.2400E+08  0.2400E+08  0.6978-278  0.0000E+00  0.2400E+08
  0.9149E+00  0.2402E+08  0.2402E+08  0.6677-256  0.0000E+00  0.2402E+08
  0.9208E+00  0.2404E+08  0.2404E+08  0.1673-235  0.0000E+00  0.2404E+08
  0.9268E+00  0.2406E+08  0.2406E+08  0.3394-215  0.0000E+00  0.2406E+08
  0.9328E+00  0.2408E+08  0.2408E+08  0.9265-195  0.0000E+00  0.2408E+08
  0.9387E+00  0.2410E+08  0.2410E+08  0.4306-175  0.0000E+00  0.2410E+08
  0.9447E+00  0.2412E+08  0.2412E+08  0.2624-156  0.0000E+00  0.2412E+08
  0.9506E+00  0.2414E+08  0.2414E+08  0.3239-139  0.0000E+00  0.2414E+08
  0.9566E+00  0.2407E+08  0.2407E+08  0.2381-122  0.0000E+00  0.2407E+08
  0.9626E+00  0.2311E+08  0.2311E+08  0.8373-106  0.0000E+00  0.2311E+08
  0.9685E+00  0.2313E+08  0.2313E+08  0.3056E-90  0.0000E+00  0.2313E+08
  0.9745E+00  0.2315E+08  0.2315E+08  0.9851E-76  0.0000E+00  0.2315E+08
  0.9804E+00  0.2317E+08  0.2317E+08  0.2351E-62  0.0000E+00  0.2317E+08
  0.9864E+00  0.2274E+08  0.2274E+08  0.3417E-50  0.0000E+00  0.2274E+08
  0.9924E+00  0.2180E+08  0.2180E+08  0.2459E-39  0.0000E+00  0.2180E+08
  0.9983E+00  0.1982E+08  0.1982E+08  0.5870E-30  0.0000E+00  0.1982E+08
  0.1004E+01  0.1986E+08  0.1986E+08  0.2387E-22  0.0000E+00  0.1986E+08
  0.1010E+01  0.1991E+08  0.1991E+08  0.1349E-15  0.0000E+00  0.1991E+08
  0.1016E+01  0.1994E+08  0.1994E+08  0.5205E-10  0.0000E+00  0.1994E+08
  0.1022E+01  0.1882E+08  0.1882E+08  0.1995E-06  0.0000E+00  0.1882E+08
  0.1028E+01  0.1691E+08  0.1691E+08  0.1051E-04  0.0000E+00  0.1691E+08
  0.1034E+01  0.1652E+08  0.1652E+08  0.1347E-04  0.0000E+00  0.1652E+08
  0.1040E+01  0.1656E+08  0.1656E+08  0.4471E-06  0.0000E+00  0.1656E+08
  0.1046E+01  0.1585E+08  0.1585E+08  0.1132E-05  0.0000E+00  0.1585E+08
  0.1052E+01  0.1415E+08  0.1415E+08  0.5449E-06  0.0000E+00  0.1415E+08
  0.1058E+01  0.1317E+08  0.1317E+08  0.4664E-08  0.0000E+00  0.1317E+08
  0.1064E+01  0.1124E+08  0.1124E+08  0.2603E-12  0.0000E+00  0.1124E+08
  0.1070E+01  0.1049E+08  0.1049E+08  0.6922E-19  0.0000E+00  0.1049E+08
  0.1076E+01  0.1052E+08  0.1052E+08  0.2806E-11  0.0000E+00  0.1052E+08
  0.1082E+01  0.1054E+08  0.1054E+08  0.3960E-06  0.0000E+00  0.1054E+08
  0.1088E+01  0.1057E+08  0.1057E+08  0.6899E-04  0.0000E+00  0.1057E+08
  0.1094E+01  0.1059E+08  0.1059E+08  0.6054E-04  0.0000E+00  0.1059E+08
  0.1100E+01  0.9679E+07  0.9679E+07  0.1084E-06  0.0000E+00  0.9679E+07
  0.1106E+01  0.9339E+07  0.9339E+07  0.1932E-13  0.0000E+00  0.9339E+07
  0.1112E+01  0.9360E+07  0.9360E+07  0.3279E-26  0.0000E+00  0.9360E+07
  0.1118E+01  0.9381E+07  0.9381E+07  0.4026E-47  0.0000E+00  0.9381E+07
  0.1123E+01  0.9403E+07  0.9403E+07  0.8375E-79  0.0000E+00  0.9403E+07
  0.1129E+01  0.9424E+07  0.9424E+07  0.5627-119  0.0000E+00  0.9424E+07
  0.1135E+01  0.9446E+07  0.9446E+07  0.1793-183  0.0000E+00  0.9446E+07
  0.1141E+01  0.9468E+07  0.9468E+07  0.2927-283  0.0000E+00  0.9468E+07
  0.1147E+01  0.9490E+07  0.9490E+07  0.0000E+00  0.0000E+00  0.9490E+07
  0.1153E+01  0.9512E+07  0.9512E+07  0.0000E+00  0.0000E+00  0.9512E+07
  0.1159E+01  0.9534E+07  0.9534E+07  0.0000E+00  0.0000E+00  0.9534E+07
  0.1165E+01  0.9557E+07  0.9557E+07  0.0000E+00  0.0000E+00  0.9557E+07
  0.1171E+01  0.9580E+07  0.9580E+07  0.0000E+00  0.0000E+00  0.9580E+07
  0.1177E+01  0.9603E+07  0.9603E+07  0.0000E+00  0.0000E+00  0.9603E+07
  0.1183E+01  0.9626E+07  0.9626E+07  0.0000E+00  0.0000E+00  0.9626E+07
  0.1189E+01  0.9012E+07  0.9012E+07  0.1532-288  0.0000E+00  0.9012E+07
