0.026939,0,0.06041,0.00401,1.1171e+18,10,99995,-0.0017531,0,0.987,-0.64142,0.75725,0.24382,0.41096,0.34522
0.026863,0,0.060345,0.00411,1.1143e+18,10,99995,-0.0017405,0,0.987,-0.64143,0.75727,0.24382,0.41096,0.34522
0.026786,0,0.06028,0.00421,1.1113e+18,10,99995,-0.0017279,0,0.987,-0.64144,0.75729,0.24382,0.41097,0.34521
0.02671,0,0.060216,0.00431,1.1081e+18,10,99994,-0.0017154,0,0.987,-0.64145,0.75731,0.24382,0.41097,0.34521
0.026634,0,0.060151,0.00441,1.1046e+18,10,99994,-0.0017029,0,0.987,-0.64146,0.75733,0.24382,0.41097,0.3452
0.026557,0,0.060087,0.00451,1.1008e+18,10,99994,-0.0016904,0,0.987,-0.64147,0.75736,0.24383,0.41097,0.34521
0.026481,0,0.060022,0.00461,1.0968e+18,10,99994,-0.001678,0,0.987,-0.64148,0.75738,0.24384,0.41096,0.34521
0.026405,0,0.059958,0.00471,1.0926e+18,10,99994,-0.0016656,0,0.987,-0.64149,0.75741,0.24384,0.41094,0.34521
0.026328,0,0.059893,0.00481,1.0882e+18,10,99994,-0.0016533,0,0.987,-0.6415,0.75744,0.24385,0.41093,0.34522
0.026252,0,0.059828,0.00491,1.0836e+18,10,99994,-0.001641,0,0.987,-0.64151,0.75748,0.24385,0.41092,0.34522
0.026176,0,0.059764,0.00501,1.0789e+18,10,99994,-0.0016288,0,0.987,-0.64152,0.75751,0.24386,0.41091,0.34523
0.026099,0,0.059699,0.00511,1.0741e+18,10,99993,-0.0016166,0,0.987,-0.64153,0.75755,0.24386,0.4109,0.34523
0.026023,0,0.059635,0.00521,1.0691e+18,10,99993,-0.0016044,0,0.987,-0.64154,0.75758,0.24387,0.41089,0.34524
0.025946,0,0.05957,0.00531,1.0641e+18,10,99993,-0.0015923,0,0.987,-0.64154,0.75762,0.24387,0.41089,0.34524
0.02587,0,0.059505,0.00541,1.059e+18,10,99993,-0.0015802,0,0.987,-0.64155,0.75766,0.24388,0.41088,0.34525
0.025794,0,0.059441,0.00551,1.0539e+18,10,99993,-0.0015682,0,0.987,-0.64156,0.75769,0.24388,0.41087,0.34525
0.025717,0,0.059376,0.00561,1.0489e+18,10,99993,-0.0015562,0,0.987,-0.64157,0.75773,0.24388,0.41086,0.34526
0.025641,0,0.059312,0.00571,1.0438e+18,10,99993,-0.0015443,0,0.987,-0.64158,0.75777,0.24389,0.41086,0.34526
0.025565,0,0.059247,0.00581,1.0388e+18,10,99993,-0.0015324,0,0.987,-0.64159,0.75781,0.24389,0.41085,0.34526
0.025488,0,0.059183,0.00591,1.0339e+18,10,99992,-0.0015205,0,0.987,-0.6416,0.75784,0.24389,0.41084,0.34526
0.025412,0,0.059118,0.00601,1.029e+18,10,99992,-0.0015087,0,0.987,-0.64161,0.75788,0.24389,0.41084,0.34527
0.025336,0,0.059053,0.00611,1.0243e+18,10,99992,-0.001497,0,0.987,-0.64162,0.75791,0.2439,0.41083,0.34527
0.025259,0,0.058989,0.00621,1.0198e+18,10,99992,-0.0014852,0,0.987,-0.64163,0.75795,0.2439,0.41083,0.34527
0.025183,0,0.058924,0.00631,1.0154e+18,10,99992,-0.0014735,0,0.987,-0.64164,0.75798,0.2439,0.41083,0.34527
0.025107,0,0.05886,0.00641,1.0112e+18,10,99992,-0.0014619,0,0.987,-0.64164,0.75801,0.2439,0.41082,0.34527
0.02503,0,0.058795,0.00651,1.0072e+18,10,99992,-0.0014503,0,0.98701,-0.64165,0.75804,0.24391,0.41082,0.34527
0.024954,0,0.058731,0.00661,1.0035e+18,10,99992,-0.0014388,0,0.98701,-0.64166,0.75806,0.24391,0.41082,0.34527
0.024877,0,0.058666,0.00671,1e+18,10,99992,-0.0014272,0,0.98701,-0.64167,0.75808,0.24391,0.41081,0.34527
0.024801,0,0.058601,0.00681,9.9687e+17,10,99991,-0.0014158,0,0.98701,-0.64168,0.75811,0.24392,0.41081,0.34527
0.024725,0,0.058537,0.00691,9.9404e+17,10,99991,-0.0014044,0,0.98701,-0.64169,0.75812,0.24392,0.41081,0.34527
0.024648,0,0.058472,0.00701,9.9154e+17,10,99991,-0.001393,0,0.98701,-0.6417,0.75814,0.24393,0.41081,0.34527
0.024572,0,0.058408,0.00711,9.8941e+17,10,99991,-0.0013816,0,0.98701,-0.64171,0.75815,0.24393,0.4108,0.34527
0.024496,0,0.058343,0.00721,9.8768e+17,10,99991,-0.0013703,0,0.98701,-0.64172,0.75816,0.24394,0.4108,0.34526
0.024419,0,0.058279,0.00731,9.8636e+17,10,99991,-0.0013591,0,0.98701,-0.64172,0.75816,0.24394,0.41079,0.34526
0.024343,0,0.058214,0.00741,9.8549e+17,10,99991,-0.0013479,0,0.98701,-0.64173,0.75816,0.24395,0.41079,0.34526
0.024266,0,0.05815,0.00751,9.8508e+17,10,99991,-0.0013367,0,0.98701,-0.64174,0.75816,0.24396,0.41078,0.34526
0.02419,0,0.058085,0.00761,9.8516e+17,10,99990,-0.0013256,0,0.98701,-0.64175,0.75815,0.24397,0.41077,0.34526
0.024114,0,0.05802,0.00771,9.8576e+17,10,99990,-0.0013145,0,0.98701,-0.64176,0.75814,0.24398,0.41076,0.34526
0.024037,0,0.057956,0.00781,9.869e+17,10,99990,-0.0013035,0,0.98701,-0.64177,0.75812,0.244,0.41075,0.34526
0.023961,0,0.057891,0.00791,9.886e+17,10,99990,-0.0012925,0,0.98701,-0.64178,0.7581,0.24401,0.41073,0.34525
0.023885,0,0.057827,0.00801,9.9089e+17,10,99990,-0.0012815,0,0.98702,-0.64178,0.75807,0.24403,0.41072,0.34525
0.023808,0,0.057762,0.00811,9.9379e+17,10,99990,-0.0012706,0,0.98702,-0.64179,0.75804,0.24405,0.4107,0.34525
